id,lucsum,soilsum,vegsum,ADMIN,ADM0_A3,NAME,NAME_LONG,BRK_NAME,cstock,tot_H,tot_S
banp,26459.89992243052,3938880.546616852,3526358.727803677,Ethiopia,ETH,Ethiopia,Ethiopia,Ethiopia,5,606787.03943839,688661.2833694031
banp,14611.8997143209,1882857.478017807,1634272.938967884,South Sudan,SDS,S. Sudan,South Sudan,S. Sudan,5,509885.92279578745,580757.7213405616
banp,1211.599999062717,64821.82100248337,3759.168863672763,Somalia,SOM,Somalia,Somalia,Somalia,5,42085.63481542827,71511.18910640376
banp,62477.80034968257,8667118.846696615,5932949.1091790805,Kenya,KEN,Kenya,Kenya,Kenya,5,457019.60019248264,533317.3465760484
banp,48934.8999042511,5511460.234985352,1412819.835189819,Malawi,MWI,Malawi,Malawi,Malawi,5,190771.23820533213,252716.86668670576
banp,554104.4987016991,71860494.74199963,76383056.18304351,United Republic of Tanzania,TZA,Tanzania,Tanzania,Tanzania,5,605995.3393181713,677323.5313842983
banp,415.6000011265278,23753.66345846653,1775.170221492648,Somaliland,SOL,Somaliland,Somaliland,Somaliland,5,49720.441704530545,81155.75177850516
banp,5763.899918556213,263820.849822998,32928.5717010498,Morocco,MAR,Morocco,Morocco,Morocco,5,44570.92946872062,69745.11178502202
banp,NA,NA,NA,Western Sahara,SAH,W. Sahara,Western Sahara,W. Sahara,5,585407.4775353358,659713.6305861508
banp,3884.999987125397,432675.2033952175,546663.8791230966,Republic of the Congo,COG,Congo,Republic of the Congo,Republic of the Congo,5,599698.3701039595,660952.2601055012
banp,171747.199864164,27910669.02078401,32241387.569876,Democratic Republic of the Congo,COD,Dem. Rep. Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,5,818962.4196046994,908343.0207066231
banp,NA,NA,NA,Namibia,NAM,Namibia,Namibia,Namibia,5,585407.4775353358,659713.6305861508
banp,3409.59999936074,211570.6827960014,65147.34605211578,South Africa,ZAF,South Africa,South Africa,South Africa,5,108606.3061655052,142734.61316914717
banp,NA,NA,NA,Libya,LBY,Libya,Libya,Libya,5,585407.4775353358,659713.6305861508
banp,NA,NA,NA,Tunisia,TUN,Tunisia,Tunisia,Tunisia,5,585407.4775353358,659713.6305861508
banp,1403.999994538724,192527.0750432014,25012.02727602422,Zambia,ZMB,Zambia,Zambia,Zambia,5,172687.97709751438,248108.1278707701
banp,1084.800004005432,120497.2658538818,131565.2778081894,Sierra Leone,SLE,Sierra Leone,Sierra Leone,Sierra Leone,5,528183.8527596934,589276.6772203606
banp,39175.10007196665,4561655.16655922,3365202.985900906,Guinea,GIN,Guinea,Guinea,Guinea,5,403378.2850322467,467421.780441284
banp,9032.000038146973,1188800.26058197,1458511.161888123,Liberia,LBR,Liberia,Liberia,Liberia,5,694422.180978793,766813.6934409903
banp,8763.70001720637,1256396.331771851,965422.1182808876,Central African Republic,CAF,Central African Rep.,Central African Republic,Central African Rep.,5,517008.7857042295,595858.8126469358
banp,4.699999809265137,600.0479736328125,60.64204788208008,Sudan,SDN,Sudan,Sudan,Sudan,5,146006.70554817302,216225.08829096885
banp,NA,NA,NA,Djibouti,DJI,Djibouti,Djibouti,Djibouti,5,585407.4775353358,659713.6305861508
banp,NA,NA,NA,Eritrea,ERI,Eritrea,Eritrea,Eritrea,5,585407.4775353358,659713.6305861508
banp,146077.1997413635,16985442.92788029,18143908.49320126,Ivory Coast,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,5,543682.1897666845,607634.631536342
banp,1153.499975562096,137486.9046020508,50341.12620353699,Mali,MLI,Mali,Mali,Mali,5,250946.07589551204,316501.1683386477
banp,1509.4000043645501,134756.0167217255,10444.07954183221,Senegal,SEN,Senegal,Senegal,Senegal,5,88875.69443512695,137978.5226997601
banp,296547.200027518,31151791.76732922,38574258.71288395,Nigeria,NGA,Nigeria,Nigeria,Nigeria,5,554913.5485059995,612690.1367538102
banp,1270.399994194508,135171.6441240311,67803.70227986574,Benin,BEN,Benin,Benin,Benin,5,274897.86721417477,333418.3368363073
banp,56865.19986305386,6257515.301443338,3226673.162084624,Angola,AGO,Angola,Angola,Angola,5,290593.57913579885,351116.2436842781
banp,2.399999722838402,15.51504248380661,1.214183144271374,Botswana,BWA,Botswana,Botswana,Botswana,5,-10552.44612678574,-6996.9151469731205
banp,13850.20006608963,1353081.250196457,939462.9804236889,Zimbabwe,ZWE,Zimbabwe,Zimbabwe,Zimbabwe,5,319930.5221978415,373662.2144518843
banp,NA,NA,NA,Chad,TCD,Chad,Chad,Chad,5,585407.4775353358,659713.6305861508
banp,11.80000016838312,735.3987195491791,548.3198485523462,Algeria,DZA,Algeria,Algeria,Algeria,5,209176.96886749627,243454.027340409
banp,30025.99999275804,3760334.396796227,2609638.776757121,Mozambique,MOZ,Mozambique,Mozambique,Mozambique,5,415145.9417941747,484025.7099529954
banp,849.0999913439155,82622.24454498291,59125.29602241516,eSwatini,SWZ,eSwatini,Kingdom of eSwatini,eSwatini,5,326184.17056953936,379702.28971098084
banp,180990.4004516602,25618895.76290131,30956343.6082077,Burundi,BDI,Burundi,Burundi,Burundi,5,738560.8481862138,816412.4504503849
banp,92149.19834899902,13066091.70458984,16504368.38183594,Rwanda,RWA,Rwanda,Rwanda,Rwanda,5,768361.173272322,846347.2064259406
banp,496308.5005108342,83237420.13162136,59531185.01703501,Uganda,UGA,Uganda,Uganda,Uganda,5,575212.7773617504,667454.9634723475
banp,0.1000000014901161,6.371710300445557,0.2837493419647217,Lesotho,LSO,Lesotho,Lesotho,Lesotho,5,50478.15260075303,85522.55873100126
banp,57745.0005313307,7251649.772984505,8411779.511771202,Cameroon,CMR,Cameroon,Cameroon,Cameroon,5,630909.6630028712,699978.9735655665
banp,2629.800065279007,320608.2666625977,475977.7030639648,Gabon,GAB,Gabon,Gabon,Gabon,5,757064.9625033671,824117.4160311301
banp,NA,NA,NA,Niger,NER,Niger,Niger,Niger,5,585407.4775353358,659713.6305861508
banp,0.4999999701976776,58.36403274536133,12.66713809967041,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Burkina Faso,5,181559.75134530175,245760.1911918436
banp,741.3999984264374,82600.33074951172,69343.37549304962,Togo,TGO,Togo,Togo,Togo,5,426738.1719655367,488014.38185042125
banp,140954.0992245674,17475986.00844097,17307423.76127911,Ghana,GHA,Ghana,Ghana,Ghana,5,545539.6442506682,613730.582701696
banp,3866.099901437759,498955.2548341751,88545.66878056526,Guinea-Bissau,GNB,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,5,183948.84312290192,254931.33120003116
banp,18265.19997834414,30246.19544701281,1764.708957374902,Egypt,EGY,Egypt,Egypt,Egypt,5,-16461.12395644829,-15550.353337151453
banp,NA,NA,NA,Mauritania,MRT,Mauritania,Mauritania,Mauritania,5,585407.4775353358,659713.6305861508
banp,104.6999969482422,13547.4599609375,18990.267578125,Equatorial Guinea,GNQ,Eq. Guinea,Equatorial Guinea,Eq. Guinea,5,765329.402822667,836495.6224568379
banp,NA,NA,NA,Gambia,GMB,Gambia,The Gambia,Gambia,5,585407.4775353358,659713.6305861508
banp,NA,NA,NA,Bir Tawil,BRT,Bir Tawil,Bir Tawil,Bir Tawil,5,585407.4775353358,659713.6305861508
banp,30713.2000669837,5460793.061290741,5727987.016437888,Madagascar,MDG,Madagascar,Madagascar,Madagascar,5,828479.9579029889,926269.7087970537
banp,NA,NA,NA,Comoros,COM,Comoros,Comoros,Comoros,5,585407.4775353358,659713.6305861508
banp,139,22941.001953125,5336.65087890625,São Tomé and Principe,STP,São Tomé and Principe,São Tomé and Principe,Sao Tome and Principe,5,273731.21112485015,364504.95986023685
banp,NA,NA,NA,Cabo Verde,CPV,Cabo Verde,Republic of Cabo Verde,Cabo Verde,5,585407.4775353358,659713.6305861508
barl,191846.5992491245,21135047.95241294,13285529.67342596,Ethiopia,ETH,Ethiopia,Ethiopia,Ethiopia,0.7,352338.7787539463,412930.2952015863
barl,NA,NA,NA,South Sudan,SDS,S. Sudan,South Sudan,S. Sudan,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Somalia,SOM,Somalia,Somalia,Somalia,0.7,87627.85596559895,110834.23857600195
barl,7216.200074672699,917240.9836883545,1084772.686599731,Kenya,KEN,Kenya,Kenya,Kenya,0.7,665139.8874828701,735049.6094706543
barl,NA,NA,NA,Malawi,MWI,Malawi,Malawi,Malawi,0.7,87627.85596559895,110834.23857600195
barl,5683.199973702431,647208.7707624435,491623.211376667,United Republic of Tanzania,TZA,Tanzania,Tanzania,Tanzania,0.7,419008.0024164335,481642.57898711215
barl,NA,NA,NA,Somaliland,SOL,Somaliland,Somaliland,Somaliland,0.7,87627.85596559895,110834.23857600195
barl,581012.8991687298,16780953.5484845,2475227.972675972,Morocco,MAR,Morocco,Morocco,Morocco,0.7,39529.43255519672,55414.664130728685
barl,NA,NA,NA,Western Sahara,SAH,W. Sahara,Western Sahara,W. Sahara,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Republic of the Congo,COG,Congo,Republic of the Congo,Republic of the Congo,0.7,87627.85596559895,110834.23857600195
barl,871.8000036478043,133061.450958252,207325.5614271164,Democratic Republic of the Congo,COD,Dem. Rep. Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,0.7,1009324.4990288027,1093270.126146056
barl,10.89999961853027,1.807885497808456,0.02279242873191833,Namibia,NAM,Namibia,Namibia,Namibia,0.7,-2406.9601829420817,-2315.7365995848627
barl,35295.89992970228,1052480.099127173,242369.8772997083,South Africa,ZAF,South Africa,South Africa,South Africa,0.7,49945.46584703385,66345.78587493653
barl,76018.29992445558,519749.8606400497,33982.58532176842,Libya,LBY,Libya,Libya,Libya,0.7,5339.85302263389,9100.295227157112
barl,171624.7994932681,6080873.978757143,526011.1144245416,Tunisia,TUN,Tunisia,Tunisia,Tunisia,0.7,41149.87035034135,60637.03478223695
barl,5437.500031240284,704652.4270811081,89510.44586765766,Zambia,ZMB,Zambia,Zambia,Zambia,0.7,176584.84672656236,247860.03434365708
barl,NA,NA,NA,Sierra Leone,SLE,Sierra Leone,Sierra Leone,Sierra Leone,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Guinea,GIN,Guinea,Guinea,Guinea,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Liberia,LBR,Liberia,Liberia,Liberia,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Central African Republic,CAF,Central African Rep.,Central African Republic,Central African Rep.,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Sudan,SDN,Sudan,Sudan,Sudan,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Djibouti,DJI,Djibouti,Djibouti,Djibouti,0.7,87627.85596559895,110834.23857600195
barl,31166.79988670349,1729017.250076294,105120.0992693901,Eritrea,ERI,Eritrea,Eritrea,Eritrea,0.7,60653.582136129895,91165.52083368172
barl,NA,NA,NA,Ivory Coast,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,0.7,87627.85596559895,110834.23857600195
barl,3.99999988079071,193.7868576049805,10.1173791885376,Mali,MLI,Mali,Mali,Mali,0.7,51117.08739053472,77762.7811053231
barl,4.299999952316284,176.4487295150757,10.85035860538483,Senegal,SEN,Senegal,Senegal,Senegal,0.7,44300.61686279923,66869.64065569843
barl,NA,NA,NA,Nigeria,NGA,Nigeria,Nigeria,Nigeria,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Benin,BEN,Benin,Benin,Benin,0.7,87627.85596559895,110834.23857600195
barl,0.1000000014901161,10.24031257629395,12.49440956115723,Angola,AGO,Angola,Angola,Angola,0.7,549431.2076330504,605752.9259634082
barl,3.99999988079071,56.5476553440094,3.286168694496155,Botswana,BWA,Botswana,Botswana,Botswana,0.7,13404.492795601274,21179.79563712465
barl,7109.999974645674,502287.0008329153,30251.38219863176,Zimbabwe,ZWE,Zimbabwe,Zimbabwe,Zimbabwe,0.7,77792.1923388561,116647.02376547235
barl,NA,NA,NA,Chad,TCD,Chad,Chad,Chad,0.7,87627.85596559895,110834.23857600195
barl,520832.3999073505,21571300.32529092,5265232.33292837,Algeria,DZA,Algeria,Algeria,Algeria,0.7,72466.19200189118,95245.52597001701
barl,0.4000000059604645,44.16597461700439,10.82241070270538,Mozambique,MOZ,Mozambique,Mozambique,Mozambique,0.7,197852.45361895673,258580.66781241685
barl,NA,NA,NA,eSwatini,SWZ,eSwatini,Kingdom of eSwatini,eSwatini,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Burundi,BDI,Burundi,Burundi,Burundi,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Rwanda,RWA,Rwanda,Rwanda,Rwanda,0.7,87627.85596559895,110834.23857600195
barl,1.60000005364418,267.2465133666992,259.8294639587402,Uganda,UGA,Uganda,Uganda,Uganda,0.7,745985.811424607,837851.7973143626
barl,1785.60002078861,184782.7365789413,127516.7102852315,Lesotho,LSO,Lesotho,Lesotho,Lesotho,0.7,354145.60866244364,411062.33353654656
barl,NA,NA,NA,Cameroon,CMR,Cameroon,Cameroon,Cameroon,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Gabon,GAB,Gabon,Gabon,Gabon,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Niger,NER,Niger,Niger,Niger,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Burkina Faso,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Togo,TGO,Togo,Togo,Togo,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Ghana,GHA,Ghana,Ghana,Ghana,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Guinea-Bissau,GNB,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,0.7,87627.85596559895,110834.23857600195
barl,69533.20033019781,5182.84159947274,296.0405061938436,Egypt,EGY,Egypt,Egypt,Egypt,0.7,-2482.729497642686,-2441.733788166158
barl,239.3999998122454,4727.712976701558,263.0560865374282,Mauritania,MRT,Mauritania,Mauritania,Mauritania,0.7,19564.81154317301,30426.30752991133
barl,NA,NA,NA,Equatorial Guinea,GNQ,Eq. Guinea,Equatorial Guinea,Eq. Guinea,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Gambia,GMB,Gambia,The Gambia,Gambia,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Bir Tawil,BRT,Bir Tawil,Bir Tawil,Bir Tawil,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Madagascar,MDG,Madagascar,Madagascar,Madagascar,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Comoros,COM,Comoros,Comoros,Comoros,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,São Tomé and Principe,STP,São Tomé and Principe,São Tomé and Principe,Sao Tome and Principe,0.7,87627.85596559895,110834.23857600195
barl,NA,NA,NA,Cabo Verde,CPV,Cabo Verde,Republic of Cabo Verde,Cabo Verde,0.7,87627.85596559895,110834.23857600195
bean,70625.20008610189,9383002.993522793,7577938.380684163,Ethiopia,ETH,Ethiopia,Ethiopia,Ethiopia,0.2,514477.3860068437,587548.3527459961
bean,1704.500003695488,186815.4331383705,84823.0763669312,South Sudan,SDS,S. Sudan,South Sudan,S. Sudan,0.2,282203.2615683965,342483.9820162329
bean,44991.49993022531,2097681.468977153,126569.8633507099,Somalia,SOM,Somalia,Somalia,Somalia,0.2,52320.336416511185,77963.50923196919
bean,402335.8990512639,52508877.24409342,39164840.5165056,Kenya,KEN,Kenya,Kenya,Kenya,0.2,475827.5531127183,547608.0791665757
bean,195864.0004180819,23940127.94384098,10151464.09082007,Malawi,MWI,Malawi,Malawi,Malawi,0.2,301349.50044537254,368575.07707510924
bean,373045.9004257172,42978648.47889996,34125520.84420753,United Republic of Tanzania,TZA,Tanzania,Tanzania,Tanzania,0.2,440295.5159673355,503661.0606266366
bean,612.3999898433685,7634.99430847168,927.2680244445801,Somaliland,SOL,Somaliland,Somaliland,Somaliland,0.2,16246.953589470417,23103.986475335503
bean,NA,NA,NA,Morocco,MAR,Morocco,Morocco,Morocco,0.2,442949.5235451018,509677.0932299185
bean,NA,NA,NA,Western Sahara,SAH,W. Sahara,Western Sahara,W. Sahara,0.2,442949.5235451018,509677.0932299185
bean,909.8999961912632,102711.1017503738,132759.878238678,Republic of the Congo,COG,Congo,Republic of the Congo,Republic of the Congo,0.2,637730.3065297307,699815.2677333475
bean,106137.7001961023,16099675.03552532,20848826.44000459,Democratic Republic of the Congo,COD,Dem. Rep. Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,0.2,858562.9603248583,941990.6326145213
bean,9.800000056624413,579.2500453870744,26.82454566145316,Namibia,NAM,Namibia,Namibia,Namibia,0.2,63484.61279529009,95993.54372611578
bean,13897.30000481009,676963.8050676314,212392.2932971943,South Africa,ZAF,South Africa,South Africa,South Africa,0.2,99956.8652124786,126748.40692621635
bean,119.9000005573034,693.3043031371417,48.99890165555735,Libya,LBY,Libya,Libya,Libya,0.2,6065.595608760277,9245.890562497047
bean,29.50000055134296,1834.936521947384,1299.169882040471,Tunisia,TUN,Tunisia,Tunisia,Tunisia,0.2,217763.20651300452,251973.88679128396
bean,7155.900039434433,958303.5541934967,219590.2817189395,Zambia,ZMB,Zambia,Zambia,Zambia,0.2,234542.35270227183,308197.2321586484
bean,NA,NA,NA,Sierra Leone,SLE,Sierra Leone,Sierra Leone,Sierra Leone,0.2,442949.5235451018,509677.0932299185
bean,7.099999904632568,820.978515625,742.90704345703125,Guinea,GIN,Guinea,Guinea,Guinea,0.2,488922.4664829925,552519.3946039539
bean,NA,NA,NA,Liberia,LBR,Liberia,Liberia,Liberia,0.2,442949.5235451018,509677.0932299185
bean,0.4999999701976776,70.694091796875,69.54072570800781,Central African Republic,CAF,Central African Rep.,Central African Republic,Central African Rep.,0.2,638837.8616077419,716601.3672193706
bean,35.2000018209219,3164.278060913086,163.0027849078178,Sudan,SDN,Sudan,Sudan,Sudan,0.2,98649.19278971144,148091.03493381554
bean,NA,NA,NA,Djibouti,DJI,Djibouti,Djibouti,Djibouti,0.2,442949.5235451018,509677.0932299185
bean,1153.8999999314551,63561.42765116692,3626.07293510437,Eritrea,ERI,Eritrea,Eritrea,Eritrea,0.2,61282.64966334741,91578.84968953553
bean,34420.50002427399,3952678.242618561,4167732.15602684,Ivory Coast,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,0.2,548502.5275005675,611661.7794552771
bean,149.3999977111816,7861.323318481445,1713.082870483398,Mali,MLI,Mali,Mali,Mali,0.2,89544.5589491978,118485.17401884042
bean,66.59999966621399,1092.071972846985,75.85619033873081,Senegal,SEN,Senegal,Senegal,Senegal,0.2,18473.954145588687,27492.56657916419
bean,2340.700011968613,279945.3671665192,162082.2333862782,Nigeria,NGA,Nigeria,Nigeria,Nigeria,0.2,362798.13359309686,428577.5804057157
bean,30834.09985029697,3444079.400706291,1919047.029604912,Benin,BEN,Benin,Benin,Benin,0.2,329860.99595436273,391294.3985698186
bean,354476.8001737744,41067139.21794844,27186301.87760676,Angola,AGO,Angola,Angola,Angola,0.2,386677.0259163801,450396.08047453145
bean,32.19999951124191,643.1004711985588,28.53178688138723,Botswana,BWA,Botswana,Botswana,Botswana,0.2,20823.35386231172,31807.989406660694
bean,29272.29998278618,2427269.249652863,245250.9631208628,Zimbabwe,ZWE,Zimbabwe,Zimbabwe,Zimbabwe,0.2,105997.27360435847,151603.46403333507
bean,52163.29997074604,3996625.490407626,564442.9015464317,Chad,TCD,Chad,Chad,Chad,0.2,109175.30629949606,151314.9719448242
bean,1088.099996387959,40829.16678977013,9388.320872351527,Algeria,DZA,Algeria,Algeria,Algeria,0.2,65299.73316891128,85937.58061760012
bean,319135.2995454147,34600212.56495476,9862307.521641612,Mozambique,MOZ,Mozambique,Mozambique,Mozambique,0.2,211962.20946805124,271592.45700830186
bean,1297.400004267693,132341.244884491,75192.82814407349,eSwatini,SWZ,eSwatini,Kingdom of eSwatini,eSwatini,0.2,305278.5697290129,361381.3016906599
bean,197557.3962554932,27125927.15811157,35974049.37364197,Burundi,BDI,Burundi,Burundi,Burundi,0.2,792809.6263485102,868328.2362296956
bean,60736.30052947998,8693350.232666016,13097454.81689453,Rwanda,RWA,Rwanda,Rwanda,Rwanda,0.2,921168.4764096908,999891.4573335217
bean,303670.3996717706,48745515.11597157,33110765.46536887,Uganda,UGA,Uganda,Uganda,Uganda,0.2,546206.8000333529,634493.4204703881
bean,7482.699914366007,909017.1358337402,645419.012979269,Lesotho,LSO,Lesotho,Lesotho,Lesotho,0.2,426893.34225047485,493708.7204468779
bean,150563.3998407871,18701393.93362904,19535181.39820969,Cameroon,CMR,Cameroon,Cameroon,Cameroon,0.2,588865.0882826359,657180.2742732061
bean,4.599999904632568,609.6796875,955.44683837890625,Gabon,GAB,Gabon,Gabon,Gabon,0.2,882348.8851771606,955245.3710634543
bean,16201.40002280474,510978.2261464894,26275.18273916002,Niger,NER,Niger,Niger,Niger,0.2,34124.08906326742,51470.61615259218
bean,1224.400047302246,132492.8332824707,20135.49537467957,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Burkina Faso,0.2,158758.58597824557,218274.31244846067
bean,133625.2997341156,15167007.52514648,9420412.927124023,Togo,TGO,Togo,Togo,Togo,0.2,361807.3262116749,424234.53240263567
bean,130815.399768874,14286036.24648666,8387238.886796474,Ghana,GHA,Ghana,Ghana,Ghana,0.2,334462.23656902974,394526.41822845256
bean,NA,NA,NA,Guinea-Bissau,GNB,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,0.2,442949.5235451018,509677.0932299185
bean,24700.2998110801,231.9367105151905,13.90612488676106,Egypt,EGY,Egypt,Egypt,Egypt,0.2,-722.6614881368578,-717.4969682015113
bean,6364.900000482798,90399.7156213969,5125.955247908831,Mauritania,MRT,Mauritania,Mauritania,Mauritania,0.2,15238.885432224888,23050.452556295477
bean,NA,NA,NA,Equatorial Guinea,GNQ,Eq. Guinea,Equatorial Guinea,Eq. Guinea,0.2,442949.5235451018,509677.0932299185
bean,NA,NA,NA,Gambia,GMB,Gambia,The Gambia,Gambia,0.2,442949.5235451018,509677.0932299185
bean,NA,NA,NA,Bir Tawil,BRT,Bir Tawil,Bir Tawil,Bir Tawil,0.2,442949.5235451018,509677.0932299185
bean,63617.59988842905,7686776.655629635,7690445.572104871,Madagascar,MDG,Madagascar,Madagascar,Madagascar,0.2,553272.3573432922,619727.6648055477
bean,NA,NA,NA,Comoros,COM,Comoros,Comoros,Comoros,0.2,442949.5235451018,509677.0932299185
bean,NA,NA,NA,São Tomé and Principe,STP,São Tomé and Principe,São Tomé and Principe,Sao Tome and Principe,0.2,442949.5235451018,509677.0932299185
bean,NA,NA,NA,Cabo Verde,CPV,Cabo Verde,Republic of Cabo Verde,Cabo Verde,0.2,442949.5235451018,509677.0932299185
cass,NA,NA,NA,Ethiopia,ETH,Ethiopia,Ethiopia,Ethiopia,1.3,493208.7414600445,560032.652235247
cass,1976.399992503226,239418.42293787,180262.2579559684,South Sudan,SDS,S. Sudan,South Sudan,S. Sudan,1.3,440704.1406283439,507330.39701131824
cass,1587.799986585975,95115.76348102093,7051.613134808838,Somalia,SOM,Somalia,Somalia,Somalia,1.3,66429.55807213097,99376.82495493547
cass,22712.20000370592,3461895.216181278,3117141.81789732,Kenya,KEN,Kenya,Kenya,Kenya,1.3,638188.3946986026,722021.8572688963
cass,116152.3000555784,14453539.62472534,5686621.043887377,Malawi,MWI,Malawi,Malawi,Malawi,1.3,288813.5878836254,357253.4447766457
cass,426899.7994965613,53905195.48519707,43744471.75683165,United Republic of Tanzania,TZA,Tanzania,Tanzania,Tanzania,1.3,486705.78787787276,556155.0065278271
cass,20.10000059008598,256.2210304737091,30.89451265335083,Somaliland,SOL,Somaliland,Somaliland,Somaliland,1.3,12554.18643992009,19565.209456011315
cass,NA,NA,NA,Morocco,MAR,Morocco,Morocco,Morocco,1.3,493208.7414600445,560032.652235247
cass,NA,NA,NA,Western Sahara,SAH,W. Sahara,Western Sahara,W. Sahara,1.3,493208.7414600445,560032.652235247
cass,11606.10006141663,1252509.294792175,1630763.139247894,Republic of the Congo,COG,Congo,Republic of the Congo,Republic of the Congo,1.3,609358.5197799093,668713.5234840228
cass,845772.7000072151,118885406.1989756,109729898.3126655,Democratic Republic of the Congo,COD,Dem. Rep. Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,1.3,599794.4045184627,677104.7426375328
cass,NA,NA,NA,Namibia,NAM,Namibia,Namibia,Namibia,1.3,493208.7414600445,560032.652235247
cass,NA,NA,NA,South Africa,ZAF,South Africa,South Africa,South Africa,1.3,493208.7414600445,560032.652235247
cass,NA,NA,NA,Libya,LBY,Libya,Libya,Libya,1.3,493208.7414600445,560032.652235247
cass,NA,NA,NA,Tunisia,TUN,Tunisia,Tunisia,Tunisia,1.3,493208.7414600445,560032.652235247
cass,39139.70005851984,4798472.531703472,2003322.843469292,Zambia,ZMB,Zambia,Zambia,Zambia,1.3,295289.7184331084,362718.9498398632
cass,233517.8997612,24259861.84913635,29499833.74351501,Sierra Leone,SLE,Sierra Leone,Sierra Leone,Sierra Leone,1.3,553667.0289427519,610805.7923123683
cass,54143.50009198487,6493170.25248909,5517383.911541939,Guinea,GIN,Guinea,Guinea,Guinea,1.3,478809.0231690562,544767.8849493582
cass,15050.70003113896,2006898.517137527,2518905.176218033,Liberia,LBR,Liberia,Liberia,Liberia,1.3,731122.2021075899,804460.5971418382
cass,61963.89976669103,8378363.672699928,5914453.594564438,Central African Republic,CAF,Central African Rep.,Central African Republic,Central African Rep.,1.3,469162.4542776755,543529.9495020814
cass,661.2000007405877,72452.79424571991,3488.908052325249,Sudan,SDN,Sudan,Sudan,Sudan,1.3,115027.22952467928,175294.98026653106
cass,NA,NA,NA,Djibouti,DJI,Djibouti,Djibouti,Djibouti,1.3,493208.7414600445,560032.652235247
cass,NA,NA,NA,Eritrea,ERI,Eritrea,Eritrea,Eritrea,1.3,493208.7414600445,560032.652235247
cass,132822.6003665626,15534273.23081303,15484922.60701847,Ivory Coast,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,1.3,529914.929873772,594240.2047394041
cass,2258.500007472932,227721.4658833519,48015.35845265258,Mali,MLI,Mali,Mali,Mali,1.3,165612.34157460026,221068.0891156348
cass,11339.50009831041,646804.6604533195,39915.75341099501,Senegal,SEN,Senegal,Senegal,Senegal,1.3,60426.86286990802,91798.8422486402
cass,1419381.097855009,149478130.9152842,142188204.8006808,Nigeria,NGA,Nigeria,Nigeria,Nigeria,1.3,459082.24039321917,517003.9445272589
cass,61433.50002268702,6139695.197288036,6194903.040504575,Benin,BEN,Benin,Benin,Benin,1.3,456589.08226886013,511556.3616402353
cass,514213.7005141973,63605930.21859646,43439968.43098915,Angola,AGO,Angola,Angola,Angola,1.3,418375.1517312003,486407.68681388267
cass,NA,NA,NA,Botswana,BWA,Botswana,Botswana,Botswana,1.3,493208.7414600445,560032.652235247
cass,37763.4999377206,2866444.43798995,780089.1739371121,Zimbabwe,ZWE,Zimbabwe,Zimbabwe,Zimbabwe,1.3,140556.22576414142,182304.06278916568
cass,33306.5000750497,3928798.014805555,830115.7277163118,Chad,TCD,Chad,Chad,Chad,1.3,194748.6181443464,259626.01154425408
cass,NA,NA,NA,Algeria,DZA,Algeria,Algeria,Algeria,1.3,493208.7414600445,560032.652235247
cass,539839.4008005485,64606795.18110371,41663201.59326196,Mozambique,MOZ,Mozambique,Mozambique,Mozambique,1.3,387920.43208333285,453743.22548617213
cass,NA,NA,NA,eSwatini,SWZ,eSwatini,Kingdom of eSwatini,eSwatini,1.3,493208.7414600445,560032.652235247
